filename,xmin,ymin,xmax,ymax,class_name,class
000015.png,610.47,175.76,625.72,205.87,DontCare,-1
000015.png,766.54,168.32,841.38,261.86,DontCare,-1
000015.png,464.22,177.67,508.93,230.69,DontCare,-1
003292.png,672.57,206.41,700.68,227.4,DontCare,-1
007303.png,638.73,134.4,723.15,155.28,DontCare,-1
004702.png,360.94,163.23,381.29,182.61,DontCare,-1
004702.png,390.05,169.05,431.74,184.55,DontCare,-1
004702.png,456.03,171.96,471.52,179.69,DontCare,-1
006192.png,605.4,186.48,639.82,204.23,DontCare,-1
006366.png,554.35,179.19,575.23,200.06,DontCare,-1
006366.png,597.06,169.81,666.89,190.69,DontCare,-1
001283.png,587.19,166.95,597.19,180.83,DontCare,-1
002717.png,520.56,181.18,539.61,193.76,DontCare,-1
000387.png,506.44,180.23,566.9,189.65,DontCare,-1
001933.png,532.85,156.6,544.14,170.48,DontCare,-1
001933.png,585.25,157.24,617.24,173.06,DontCare,-1
004528.png,659.8,173.42,686.94,190.86,DontCare,-1
004528.png,483.2,178.27,501.61,190.85,DontCare,-1
004528.png,511.34,178.27,524.89,187.94,DontCare,-1
004528.png,696.67,174.39,758.74,183.09,DontCare,-1
004528.png,603.52,177.3,622.9,183.09,DontCare,-1
004528.png,567.62,178.27,575.35,184.06,DontCare,-1
001371.png,428.05,179.24,593.3,196.35,DontCare,-1
001740.png,0.0,268.51,68.86,373.0,DontCare,-1
001740.png,693.92,162.42,725.26,186.65,DontCare,-1
007289.png,225.19,146.9,350.23,164.65,DontCare,-1
007289.png,539.77,148.98,574.19,175.06,DontCare,-1
007289.png,928.31,146.9,1032.52,181.32,DontCare,-1
007289.png,1151.2,139.6,1239.97,176.1,DontCare,-1
004729.png,468.65,166.14,496.76,212.69,DontCare,-1
004729.png,505.52,164.2,551.1,196.19,DontCare,-1
004729.png,613.22,157.41,657.83,183.58,DontCare,-1
004729.png,576.35,167.11,604.46,179.69,DontCare,-1
004729.png,395.87,173.9,446.3,203.95,DontCare,-1
004729.png,309.51,171.96,358.97,202.98,DontCare,-1
004729.png,701.52,166.14,734.48,200.07,DontCare,-1
004729.png,784.97,159.35,854.8,219.48,DontCare,-1
003759.png,587.83,167.59,608.82,200.23,DontCare,-1
003759.png,678.4,168.89,687.1,196.35,DontCare,-1
007298.png,605.4,168.77,759.61,194.85,DontCare,-1
000451.png,558.27,186.74,574.07,199.92,DontCare,-1
006073.png,577.07,175.76,602.79,192.23,DontCare,-1
006073.png,664.43,172.68,688.1,181.96,DontCare,-1
000804.png,163.73,179.19,186.69,217.77,DontCare,-1
004966.png,1080.4,155.23,1166.9,186.52,DontCare,-1
003334.png,0.0,181.83,78.57,199.59,DontCare,-1
003334.png,180.3,179.24,233.64,203.47,DontCare,-1
003334.png,416.41,173.42,441.29,187.94,DontCare,-1
003334.png,689.39,157.24,698.09,169.18,DontCare,-1
007211.png,543.94,165.65,564.82,178.19,DontCare,-1
007211.png,626.23,168.77,649.19,187.56,DontCare,-1
003222.png,371.78,171.48,423.82,197.0,DontCare,-1
003222.png,9.53,173.42,63.51,229.34,DontCare,-1
003222.png,439.7,177.94,472.34,192.47,DontCare,-1
003222.png,483.04,175.36,550.61,189.24,DontCare,-1
003222.png,575.54,176.65,584.89,184.71,DontCare,-1
006778.png,713.73,168.77,781.48,190.69,DontCare,-1
003397.png,468.94,167.73,486.69,180.27,DontCare,-1
006427.png,277.22,158.97,341.67,258.74,DontCare,-1
007098.png,1154.4,121.9,1240.05,336.53,DontCare,-1
007098.png,443.94,170.85,486.69,196.93,DontCare,-1
001961.png,545.14,166.95,566.13,178.24,DontCare,-1
002315.png,608.51,176.18,632.66,195.81,DontCare,-1
002829.png,1201.7,223.23,1238.22,297.27,DontCare,-1
002829.png,1197.8,342.25,1239.96,373.0,DontCare,-1
003930.png,538.02,176.0,565.48,200.88,DontCare,-1
003930.png,455.87,164.36,493.04,171.12,DontCare,-1
005342.png,399.15,176.06,487.73,190.69,DontCare,-1
003108.png,675.16,168.24,714.91,180.18,DontCare,-1
003108.png,741.79,166.95,752.43,179.53,DontCare,-1
003108.png,801.95,163.07,892.81,175.01,DontCare,-1
001985.png,397.65,181.18,451.63,191.82,DontCare,-1
002044.png,555.04,170.69,570.84,190.37,DontCare,-1
002044.png,573.14,164.88,604.46,196.84,DontCare,-1
003138.png,714.62,169.53,744.67,178.88,DontCare,-1
001505.png,613.73,167.73,633.56,202.15,DontCare,-1
002325.png,402.83,177.3,435.47,198.29,DontCare,-1
002660.png,498.56,174.06,582.3,196.35,DontCare,-1
002660.png,616.3,174.71,638.59,193.76,DontCare,-1
002660.png,840.11,165.65,869.51,174.35,DontCare,-1
006772.png,631.44,176.06,666.9,202.14,DontCare,-1
006772.png,553.31,173.98,582.52,196.94,DontCare,-1
003718.png,0.0,219.38,173.74,321.55,DontCare,-1
003718.png,211.96,204.55,235.46,224.83,DontCare,-1
003718.png,460.2,167.8,472.1,204.2,DontCare,-1
003718.png,656.87,163.93,678.44,207.42,DontCare,-1
003718.png,440.22,197.46,471.46,239.02,DontCare,-1
000099.png,709.32,170.06,735.18,191.97,DontCare,-1
000099.png,568.94,176.06,593.98,187.56,DontCare,-1
000099.png,738.73,152.1,793.98,192.77,DontCare,-1
000099.png,883.52,154.19,930.44,179.23,DontCare,-1
005099.png,506.44,177.1,598.15,200.06,DontCare,-1
005099.png,765.81,164.6,775.23,186.52,DontCare,-1
006126.png,612.69,167.73,640.86,188.6,DontCare,-1
003056.png,476.57,171.48,527.32,193.12,DontCare,-1
003056.png,607.24,168.89,658.64,186.65,DontCare,-1
003056.png,669.99,170.18,681.93,197.64,DontCare,-1
002460.png,698.45,180.53,712.33,196.35,DontCare,-1
006285.png,9.56,186.48,142.94,214.65,DontCare,-1
001076.png,478.51,178.59,500.15,193.12,DontCare,-1
005621.png,503.31,177.1,516.89,186.52,DontCare,-1
000032.png,557.59,163.85,594.35,192.56,DontCare,-1
000032.png,655.44,147.1,696.74,182.92,DontCare,-1
000073.png,596.02,166.69,615.85,203.19,DontCare,-1
001485.png,486.92,175.36,564.84,193.77,DontCare,-1
001485.png,571.02,177.1,591.89,188.6,DontCare,-1
003833.png,635.7,161.13,664.46,178.89,DontCare,-1
003833.png,443.58,172.77,460.05,183.41,DontCare,-1
003833.png,303.85,183.12,321.61,202.17,DontCare,-1
001921.png,616.3,176.65,630.18,204.11,DontCare,-1
005157.png,621.02,173.98,637.73,192.77,DontCare,-1
003060.png,718.94,147.94,736.69,163.61,DontCare,-1
005284.png,499.15,172.94,526.27,186.52,DontCare,-1
002870.png,432.58,163.71,463.28,221.58,DontCare,-1
002870.png,722.38,165.01,767.31,204.12,DontCare,-1
002870.png,633.76,170.18,643.76,183.41,DontCare,-1
003951.png,594.61,171.11,627.4,184.77,DontCare,-1
007287.png,451.23,179.19,473.15,194.86,DontCare,-1
007287.png,508.52,173.98,535.64,189.65,DontCare,-1
007287.png,951.23,168.77,1018.98,202.15,DontCare,-1
007287.png,1018.9,171.9,1066.86,186.53,DontCare,-1
007287.png,197.06,189.6,227.31,215.68,DontCare,-1
007287.png,286.65,185.44,371.07,196.94,DontCare,-1
007287.png,557.48,170.85,581.48,192.77,DontCare,-1
003228.png,1085.9,161.77,1145.06,189.88,DontCare,-1
004424.png,1029.2,166.53,1104.5,198.4,DontCare,-1
000260.png,528.31,164.6,535.64,172.97,DontCare,-1
000260.png,600.19,165.65,614.82,181.32,DontCare,-1
000167.png,493.87,173.33,502.62,181.24,DontCare,-1
000167.png,760.6,163.56,1077.31,187.56,DontCare,-1
000167.png,1005.4,192.73,1240.0,286.52,DontCare,-1
000167.png,613.73,171.9,636.69,184.44,DontCare,-1
000167.png,542.9,166.69,582.52,185.48,DontCare,-1
002536.png,0.0,164.36,69.51,373.0,DontCare,-1
002536.png,606.59,163.71,630.82,202.82,DontCare,-1
002536.png,757.96,165.65,788.01,220.28,DontCare,-1
002536.png,684.86,166.3,711.03,198.29,DontCare,-1
002720.png,461.69,179.88,573.25,200.23,DontCare,-1
004452.png,682.11,161.77,717.01,180.18,DontCare,-1
004452.png,699.58,166.62,708.28,191.82,DontCare,-1
004452.png,736.64,166.14,760.79,188.2,DontCare,-1
003353.png,274.1,185.71,373.37,211.23,DontCare,-1
003353.png,527.67,184.41,558.37,211.87,DontCare,-1
003353.png,576.84,177.3,630.82,197.0,DontCare,-1
000923.png,660.58,174.55,716.72,226.53,DontCare,-1
003908.png,486.27,170.18,569.36,205.41,DontCare,-1
003908.png,608.53,168.24,648.93,187.94,DontCare,-1
003908.png,723.03,159.83,777.01,169.18,DontCare,-1
003908.png,833.0,148.83,858.52,195.05,DontCare,-1
003908.png,853.05,150.13,934.85,163.36,DontCare,-1
003908.png,983.07,143.01,1031.23,162.06,DontCare,-1
003908.png,1089.8,139.78,1216.88,156.25,DontCare,-1
007164.png,485.6,172.94,580.43,201.11,DontCare,-1
006964.png,484.56,172.94,536.68,193.81,DontCare,-1
006571.png,447.06,176.06,487.73,187.56,DontCare,-1
003764.png,1163.6,156.6,1204.0,193.77,DontCare,-1
001711.png,790.3,152.07,1233.06,186.65,DontCare,-1
001711.png,747.06,156.27,805.43,165.69,DontCare,-1
005892.png,121.02,175.02,324.19,217.77,DontCare,-1
001326.png,717.21,159.83,751.14,177.59,DontCare,-1
000313.png,212.15,181.29,271.88,213.14,DontCare,-1
000313.png,19.77,190.97,85.39,211.89,DontCare,-1
000313.png,619.79,177.24,638.11,192.68,DontCare,-1
000313.png,520.5,176.75,588.83,190.42,DontCare,-1
000313.png,728.31,168.77,740.85,190.69,DontCare,-1
000313.png,784.56,162.52,877.31,185.48,DontCare,-1
004056.png,316.31,160.8,354.12,182.12,DontCare,-1
004056.png,373.56,170.5,406.52,185.03,DontCare,-1
004056.png,438.57,167.59,462.8,181.15,DontCare,-1
004056.png,475.44,167.59,504.52,177.26,DontCare,-1
000061.png,102.27,200.02,163.77,233.4,DontCare,-1
000061.png,172.06,204.19,201.27,219.86,DontCare,-1
005380.png,811.65,158.35,833.57,196.93,DontCare,-1
005380.png,476.23,165.65,503.36,206.32,DontCare,-1
005380.png,613.73,156.27,658.56,184.44,DontCare,-1
005380.png,697.06,167.73,726.27,197.98,DontCare,-1
005380.png,322.06,176.06,462.73,201.1,DontCare,-1
005380.png,574.15,166.69,607.52,181.31,DontCare,-1
005380.png,521.02,162.52,556.48,194.85,DontCare,-1
005261.png,788.73,156.27,1240.0,184.44,DontCare,-1
005261.png,522.06,178.15,553.35,197.98,DontCare,-1
005261.png,332.48,178.15,360.65,195.9,DontCare,-1
007286.png,26.23,162.52,164.81,217.77,DontCare,-1
007196.png,140.81,179.19,439.81,199.02,DontCare,-1
001690.png,0.0,182.47,46.87,295.97,DontCare,-1
001690.png,542.55,170.83,581.01,191.18,DontCare,-1
006100.png,489.77,175.02,506.48,190.69,DontCare,-1
006100.png,538.73,176.06,586.69,186.52,DontCare,-1
007282.png,639.77,200.02,667.94,222.98,DontCare,-1
002240.png,494.68,174.71,618.53,193.12,DontCare,-1
002240.png,1171.3,153.36,1239.99,187.29,DontCare,-1
002240.png,1008.9,152.72,1130.16,173.71,DontCare,-1
002240.png,769.6,165.01,866.93,178.89,DontCare,-1
001770.png,620.82,171.48,648.93,204.76,DontCare,-1
001770.png,390.54,181.83,503.39,201.53,DontCare,-1
001770.png,532.48,177.1,555.44,197.97,DontCare,-1
001770.png,1017.9,210.44,1240.0,373.0,DontCare,-1
007083.png,277.27,169.81,376.27,199.02,DontCare,-1
006631.png,426.23,178.15,448.15,191.73,DontCare,-1
006631.png,457.48,178.15,481.48,188.61,DontCare,-1
005123.png,459.56,181.27,499.19,193.81,DontCare,-1
006426.png,545.67,183.32,594.44,202.19,DontCare,-1
006426.png,601.58,186.75,609.91,197.42,DontCare,-1
006426.png,623.1,191.69,641.89,202.15,DontCare,-1
002420.png,464.93,181.83,491.75,202.82,DontCare,-1
004231.png,401.69,186.03,440.47,210.26,DontCare,-1
002447.png,641.52,181.18,656.04,196.35,DontCare,-1
007256.png,554.35,181.27,574.18,195.9,DontCare,-1
006627.png,730.4,166.69,738.77,196.94,DontCare,-1
001484.png,353.66,166.3,463.28,187.29,DontCare,-1
001484.png,7.59,155.95,39.58,175.0,DontCare,-1
000888.png,973.1,171.9,1039.81,200.07,DontCare,-1
001888.png,517.47,166.01,548.35,186.69,DontCare,-1
001888.png,622.66,162.82,635.05,175.21,DontCare,-1
001888.png,883.39,151.99,912.35,198.17,DontCare,-1
001780.png,527.67,167.59,637.93,203.46,DontCare,-1
003502.png,488.14,140.51,509.45,181.58,DontCare,-1
003502.png,428.86,145.61,441.88,180.95,DontCare,-1
003502.png,316.02,139.24,371.76,187.97,DontCare,-1
003502.png,953.52,114.37,1222.0,135.05,DontCare,-1
003502.png,802.43,129.67,845.42,136.96,DontCare,-1
001267.png,633.01,163.93,720.99,226.76,DontCare,-1
006199.png,794.98,154.19,1240.0,214.65,DontCare,-1
006199.png,604.35,173.98,625.23,187.56,DontCare,-1
006199.png,503.89,176.25,533.07,198.02,DontCare,-1
006199.png,651.75,168.08,678.75,192.75,DontCare,-1
006199.png,684.56,170.85,698.14,183.39,DontCare,-1
000652.png,800.19,168.77,820.02,180.27,DontCare,-1
005999.png,605.4,173.98,638.77,192.77,DontCare,-1
002489.png,534.14,171.48,681.92,201.53,DontCare,-1
000753.png,503.31,171.9,530.43,189.65,DontCare,-1
000753.png,532.48,170.85,600.23,190.68,DontCare,-1
000753.png,818.94,152.1,877.32,174.02,DontCare,-1
000753.png,689.77,161.48,864.81,178.19,DontCare,-1
000753.png,476.23,178.15,503.36,192.78,DontCare,-1
007263.png,543.94,166.69,579.4,199.02,DontCare,-1
000930.png,572.06,169.81,604.39,190.69,DontCare,-1
000930.png,630.4,166.69,671.07,183.4,DontCare,-1
003824.png,1117.6,161.77,1145.71,210.58,DontCare,-1
003824.png,783.84,170.83,804.19,187.3,DontCare,-1
003889.png,715.27,155.95,723.97,162.71,DontCare,-1
000880.png,538.73,154.19,561.69,186.52,DontCare,-1
002917.png,839.47,163.71,1066.17,206.05,DontCare,-1
002917.png,483.04,172.77,500.8,186.0,DontCare,-1
002917.png,549.67,169.53,626.29,185.35,DontCare,-1
002917.png,642.82,170.18,755.02,182.76,DontCare,-1
003641.png,15.35,181.18,75.8,201.53,DontCare,-1
003641.png,584.6,157.89,635.35,187.29,DontCare,-1
004574.png,441.48,181.18,461.83,191.82,DontCare,-1
004574.png,541.72,173.89,550.19,183.8,DontCare,-1
003251.png,522.5,158.54,538.97,173.06,DontCare,-1
005003.png,622.06,177.1,634.6,187.56,DontCare,-1
001329.png,482.39,175.36,561.6,194.41,DontCare,-1
001329.png,647.99,165.01,665.1,209.29,DontCare,-1
000849.png,617.9,165.65,657.52,192.78,DontCare,-1
004939.png,550.19,170.85,564.82,212.56,DontCare,-1
003852.png,572.95,171.48,584.89,197.65,DontCare,-1
003852.png,628.31,169.81,653.35,195.89,DontCare,-1
003740.png,600.12,180.53,607.53,197.64,DontCare,-1
001089.png,376.3,168.24,454.87,198.29,DontCare,-1
000566.png,445.88,154.14,475.06,173.79,DontCare,-1
002740.png,513.44,161.13,535.08,168.54,DontCare,-1
002740.png,580.72,157.24,614.0,179.53,DontCare,-1
